# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
4.7400412968344515e-09	-0.17017458	0.215909	0.6750417	0	0	0.3685
4.750042919356305e-09	-0.24599709	0.05148596	0.6863201	0	0	0.3685
4.760016047002663e-09	-0.20234798	-0.13306604	0.68859166	0	0	0.3685
4.77005422662344e-09	-0.025980195	-0.24764028	0.68644774	0	0	0.3685
4.780044286357136e-09	0.14708649	-0.20326598	0.6995659	0	0	0.3685
4.7900376972510255e-09	0.22956201	-0.06517179	0.7054124	0	0	0.3685
4.800031117487711e-09	0.23408528	0.114525944	0.70131046	0	0	0.3685
4.810042523812465e-09	0.07731106	0.2744766	0.70652795	0	0	0.3685
4.820046401002383e-09	-0.16867569	0.23873354	0.7229574	0	0	0.3685
4.830021732847219e-09	-0.27320728	0.006381906	0.7377502	0	0	0.3685
4.840033073175322e-09	-0.18021362	-0.21111336	0.734952	0	0	0.3685
4.850062003862877e-09	0.050075352	-0.26637197	0.7420277	0	0	0.3685
4.86003891842073e-09	0.21366993	-0.115577675	0.74911547	0	0	0.3685
4.870056388034805e-09	0.1860487	0.06992149	0.7543752	0	0	0.3685
4.8800246103017025e-09	0.08290777	0.13880542	0.76300704	0	0	0.3685
4.890027465847609e-09	-0.013337314	0.17417125	0.7576121	0	0	0.3685
4.9000046163532985e-09	-0.14493208	0.13009256	0.76956314	0	0	0.3685
4.910035849826342e-09	-0.20544162	-0.03147447	0.7868931	0	0	0.3685
4.920056209487837e-09	-0.10740778	-0.20213158	0.7957209	0	0	0.3685
4.930048041965587e-09	0.11950739	-0.21097985	0.80725807	0	0	0.3685
4.940043056372505e-09	0.2592885	-0.0124464175	0.81931317	0	0	0.3685
4.950059278991553e-09	0.14099956	0.20758012	0.8317244	0	0	0.3685
4.960006918590996e-09	-0.08762188	0.21696304	0.8395201	0	0	0.3685
4.970018027551714e-09	-0.20948811	0.024415571	0.84459424	0	0	0.3685
4.980055075235241e-09	-0.1116202	-0.16018966	0.8513819	0	0	0.3685
4.990015240887065e-09	0.054400712	-0.15459448	0.8636036	0	0	0.3685
5.000013292782114e-09	0.12830777	-0.04441744	0.8700148	0	0	0.3685
5.010053427922782e-09	0.11542554	0.05908754	0.87693274	0	0	0.3685
5.02002673540063e-09	0.015859148	0.14808682	0.8851232	0	0	0.3685
5.0300557276129885e-09	-0.13440584	0.08009098	0.88793	0	0	0.3685
5.04001456214741e-09	-0.13717762	-0.09275434	0.89395076	0	0	0.3685
5.050003269668984e-09	0.06809225	-0.15556549	0.90357476	0	0	0.3685
5.060001356847771e-09	0.16116513	0.0013374108	0.91329324	0	0	0.3685
5.070056613270505e-09	0.045588408	0.16592114	0.9204053	0	0	0.3685
